zip,zone
48202,6
48203,6
48204,6
48205,6
48206,6
48207,6
48208,6
48209,6
48210,6
48211,6
48212,6
48213,6
48214,6
48215,6
48216,6
48217,6
48218,6
48219,6
48220,6
48221,6
48223,6
48224,6
48225,6
48226,6
48227,6
48228,6
48229,6
48230,6
48234,6
48235,6
48236,6
48237,6
48238,6
48239,6
48240,6
48242,6
48301,6
48302,6
48304,6
48306,6
48307,6
48309,6
48310,6
48312,6
48313,6
48314,6
48315,6
48316,6
48317,6
48320,6
48322,6
48323,6
48324,6
48326,6
48327,6
48328,6
48329,6
48331,6
48334,6
48335,6
48336,6
48340,6
48341,6
48342,6
48346,6
48348,6
48350,6
48353,6
48356,6
48357,6
48359,6
48360,6
48362,6
48363,6
48367,6
48370,6
48371,6
48374,6
48375,6
48377,6
48380,6
48381,6
48382,6
48383,6
48386,6
48390,6
48393,6
48401,6
48412,6
48413,6
48414,6
48415,6
48416,6
48417,6
48418,6
48419,6
48420,6
48421,6
48422,6
48423,6
48426,6
48427,6
48428,6
48429,6
48430,6
48432,6
48433,6
48434,6
48435,6
48436,6
48437,6
48438,6
48439,6
48440,6
48441,6
48442,6
48444,6
48445,6
48446,6
48449,6
48450,6
48451,6
48453,6
48454,6
48455,6
48456,6
48457,6
48458,6
48460,6
48461,6
48462,6
48463,6
48464,6
48465,6
48466,6
48467,6
48468,6
48469,6
48470,6
48471,6
48472,6
48473,6
48475,6
48476,6
48502,6
48503,6
48504,6
48505,6
48506,6
48507,6
48509,6
48519,6
48529,6
48532,6
48601,6
48602,6
48603,6
48604,6
48607,6
48609,6
48610,5
48611,6
48612,6
48613,5
48614,6
48615,6
48616,6
48617,5
48618,6
48619,5
48620,6
48621,5
48622,5
48623,6
48624,5
48625,5
48626,6
48627,5
48628,6
48629,5
48630,5
48631,6
48632,5
48633,5
48634,6
48635,5
48636,5
48637,6
48640,6
48642,6
48647,5
48649,6
48650,6
48651,5
48652,6
48653,5
48654,5
48655,6
48656,5
48657,6
48658,5
48659,5
48661,5
48662,6
48701,6
48703,6
48705,5
48706,6
48708,6
48720,6
48721,6
48722,6
48723,6
48724,6
48725,6
48726,6
48727,6
48728,5
48729,6
48730,5
48731,6
48732,6
48733,6
48734,6
48735,6
48737,5
48738,6
48739,5
48740,5
48741,6
48742,5
48743,5
48744,6
48745,5
48746,6
48747,6
48748,5
48749,5
48750,5
48754,6
48755,6
48756,5
48757,6
48759,6
48760,6
48761,5
48762,5
48763,5
48765,5
48766,5
48767,6
48768,6
48770,5
48801,6
48806,6
48807,6
48808,6
48809,6
48811,6
48813,6
48815,6
48817,6
48818,6
48819,6
48820,6
48821,6
48822,6
48823,6
48824,6
48827,6
48829,5
48830,6
48831,6
48832,6
48834,6
48835,6
48836,6
48837,6
48838,6
48840,6
48841,6
48842,6
48843,6
48845,6
48846,6
48847,6
48848,6
48849,6
48850,5
48851,6
48852,5
48853,6
48854,6
48856,6
48857,6
48858,6
48860,6
48861,6
48864,6
48865,6
48866,6
48867,6
48871,6
48872,6
48873,6
48874,6
48875,6
48876,6
48877,6
48878,6
48879,6
48880,6
48881,6
48883,6
48884,6
48885,5
48886,5
48888,5
48889,6
48890,6
48891,6
48892,6
48893,5
48894,6
48895,6
48896,5
48897,6
48906,6
48910,6
48911,6
48912,6
48915,6
48917,6
48933,6
49001,6
49002,6
49004,6
49006,6
49007,6
49008,6
49009,6
49010,6
49011,6
49012,6
49013,6
49014,6
49015,6
49016,6
49017,6
49021,6
49022,6
49024,6
49026,6
49027,6
49028,6
49029,6
49030,6
49031,6
49032,6
49033,6
49034,6
49036,6
49038,6
49040,6
49042,6
49043,6
49045,6
49046,6
49047,6
49050,6
49051,6
49052,6
49053,6
49055,6
49056,6
49057,6
49058,6
49060,6
49061,6
49064,6
49065,6
49066,6
49067,6
49068,6
49070,6
49071,6
49072,6
49073,6
49075,6
49076,6
49078,6
49079,6
49080,6
49082,6
49083,6
49085,6
49087,6
49088,6
49089,6
49090,6
49091,6
49092,6
49093,6
49094,6
49095,6
49096,6
49097,6
49098,6
49099,6
49101,6
49102,6
49103,6
49106,6
49107,6
49111,6
49112,6
49113,6
49115,6
49116,6
49117,6
49119,6
49120,6
49125,6
49126,6
49127,6
49128,6
49129,6
49130,6
49201,6
49202,6
49203,6
49220,6
49221,6
49224,6
49227,6
49228,6
49229,6
49230,6
49232,6
49233,6
49234,6
49235,6
49236,6
49237,6
49238,6
49240,6
49241,6
49242,6
49245,6
49246,6
49247,6
49248,6
49249,6
49250,6
49251,6
49252,6
49253,6
49254,6
49255,6
49256,6
49259,6
49262,6
49263,6
49264,6
49265,6
49266,6
49267,6
49268,6
49269,6
49270,6
49271,6
49272,6
49274,6
49276,6
49277,6
49279,6
49281,6
49282,6
49283,6
49284,6
49285,6
49286,6
49287,6
49288,6
49289,6
49301,6
49302,6
49303,6
49304,5
49305,5
49306,6
49307,5
49309,5
49310,5
49312,5
49315,6
49316,6
49318,6
49319,6
49321,6
49322,5
49323,6
49325,6
49326,6
49327,6
49328,6
49329,5
49330,6
49331,6
49332,5
49333,6
49335,6
49336,5
49337,5
49338,5
49339,5
49340,5
49341,6
49342,5
49343,6
49344,6
49345,6
49346,5
49347,5
49348,6
49349,5
49401,6
49402,5
49403,6
49404,6
49405,6
49406,6
49408,6
49410,6
49411,6
49412,5
49415,6
49417,6
49418,6
49419,6
49420,6
49421,5
49423,6
49424,6
49425,6
49426,6
49428,6
49431,6
49434,7
49435,6
49436,6
49437,6
49440,6
49441,6
49442,6
49444,6
49445,6
49446,6
49448,6
49449,6
49450,6
49451,6
49452,6
49453,6
49454,6
49455,6
49456,6
49457,6
49458,6
49459,5
49460,6
49461,6
49464,6
49503,6
49504,6
49505,6
49506,6
49507,6
49508,6
49509,6
49512,6
49525,6
49544,6
49546,6
49548,6
49601,5
49611,5
49612,5
49613,6
49614,6
49615,5
49616,6
49617,6
49618,5
49619,5
49620,5
49621,6
49622,5
49623,5
49625,5
49626,6
49627,6
49628,6
49629,6
49630,6
49631,5
49632,5
49633,5
49634,6
49635,6
49636,6
49637,6
49638,5
49639,5
49640,6
49642,5
49643,6
49644,5
49645,6
49646,5
49648,6
49649,5
49650,6
49651,5
49653,6
49654,6
49655,5
49656,5
49657,5
49659,5
49660,6
49663,5
49664,6
49665,5
49666,5
49667,5
49668,5
49670,6
49675,6
49676,6
49677,5
49679,5
49680,5
49682,6
49683,6
49684,6
49686,6
49688,5
49689,5
49690,6
49701,5
49705,4
49706,5
49707,5
49709,5
49710,4
49712,5
49713,5
49715,4
49716,4
49718,5
49719,5
49720,6
49721,5
49722,5
49724,4
49725,5
49726,5
49727,5
49728,5
49729,5
49730,5
49733,5
49735,5
49736,5
49738,5
49740,5
49743,5
49744,5
49745,5
49746,5
49747,5
49748,5
49749,4
49751,5
49752,4
49753,5
49755,5
49756,5
49757,5
49759,5
49760,5
49761,5
49762,5
49764,5
49765,5
49766,6
49768,5
49769,5
49770,5
49774,4
49775,5
49776,5
49777,6
49779,6
49780,4
49781,5
49782,6
49783,4
49788,5
49791,4
49793,5
49795,5
49796,5
49799,4
49801,4
49802,4
49805,5
49806,5
49807,5
49808,5
49812,5
49814,4
49815,4
49816,5
49817,5
49818,5
49820,5
49821,5
49822,5
49825,5
49826,5
49827,5
49829,5
49831,4
49833,5
49834,4
49835,5
49836,5
49837,5
49838,5
49839,5
49840,5
49841,5
49847,5
49848,5
49849,4
49852,5
49853,5
49854,5
49855,5
49858,5
49861,4
49862,5
49863,5
49864,5
49866,4
49868,5
49870,4
49871,5
49872,5
49873,5
49874,5
49876,4
49877,4
49878,5
49879,4
49880,5
49881,4
49883,5
49884,5
49885,5
49886,5
49887,5
49891,5
49892,5
49893,5
49894,5
49895,4
49896,5
49901,5
49902,4
49903,4
49905,5
49908,5
49910,4
49911,4
49912,4
49913,5
49915,4
49916,5
49917,5
49918,6
49919,4
49920,4
49921,5
49922,5
49925,4
49927,4
49929,5
49930,5
49931,5
49934,5
49935,4
49938,4
49942,5
49945,5
49946,5
49947,4
49948,4
49950,5
49952,5
49953,5
49955,5
49958,5
49959,4
49960,4
49961,4
49962,5
49963,5
49964,4
49965,5
49967,4
49968,4
49969,4
49970,4
49971,4
53001,5
53002,5
53003,5
53004,5
53005,5
53006,5
53007,5
53010,5
53011,5
53012,5
53013,5
53014,5
53015,5
53016,5
53017,5
53018,5
53019,5
53020,5
53021,5
53022,5
53023,5
53024,6
53027,5
53029,5
53032,5
53033,5
53034,5
53035,5
53036,5
53037,5
53038,5
53039,5
53040,5
53042,5
53044,5
53045,5
53046,5
53047,5
53048,5
53049,5
53050,5
53051,5
53057,5
53058,5
53059,5
53061,5
53063,5
53065,5
53066,5
53069,5
53070,5
53072,5
53073,5
53074,5
53075,5
53076,5
53078,5
53079,5
53080,5
53081,6
53083,5
53085,5
53086,5
53088,5
53089,5
53090,5
53091,5
53092,6
53093,5
53094,5
53095,5
53097,5
53098,5
53103,5
53104,5
53105,5
53108,5
53110,6
53114,5
53115,5
53118,5
53119,5
53120,5
53121,5
53122,5
53125,5
53126,5
53128,5
53129,5
53130,5
53132,5
53137,5
53139,5
53140,6
53142,5
53143,6
53144,5
53146,5
53147,5
53148,5
53149,5
53150,5
53151,5
53153,5
53154,6
53156,5
53158,5
53167,5
53168,5
53170,5
53172,6
53176,5
53177,5
53178,5
53179,5
53181,5
53182,5
53183,5
53184,5
53185,5
53186,5
53188,5
53189,5
53190,5
53191,5
53192,5
53195,5
53202,6
53203,6
53204,6
53205,6
53206,6
53207,6
53208,6
53209,6
53210,6
53211,6
53212,6
53213,5
53214,5
53215,6
53216,6
53217,6
53218,6
53219,5
53220,5
53221,6
53222,5
53223,6
53224,5
53225,5
53226,5
53227,5
53228,5
53233,6
53235,6
53402,6
53403,6
53404,6
53405,6
53406,5
53502,5
53503,5
53504,5
53505,5
53506,5
53507,5
53508,5
53510,5
53511,5
53515,5
53516,5
53517,5
53518,5
53520,5
53521,5
53522,5
53523,5
53525,5
53526,5
53527,5
53528,5
53529,5
53530,5
53531,5
53532,5
53533,5
53534,5
53536,5
53537,5
53538,5
53541,5
53543,5
53544,5
53545,5
53546,5
53549,5
53550,5
53551,5
53553,5
53554,5
53555,5
53556,5
53557,5
53558,5
53559,5
53560,5
53561,5
53562,5
53563,5
53565,5
53566,5
53569,5
53570,5
53571,5
53572,5
53573,5
53574,5
53575,5
53576,5
53577,5
53578,5
53579,5
53580,5
53581,5
53582,5
53583,5
53585,5
53586,5
53587,5
53588,5
53589,5
53590,5
53593,5
53594,5
53597,5
53598,5
53703,5
53704,5
53705,5
53706,5
53711,5
53713,5
53714,5
53715,5
53716,5
53717,5
53718,5
53719,5
53801,5
53803,5
53804,5
53805,5
53806,5
53807,5
53808,5
53809,5
53810,5
53811,5
53813,5
53816,5
53817,5
53818,5
53820,5
53821,5
53825,5
53826,5
53827,5
53901,5
53910,4
53911,5
53913,5
53916,5
53919,5
53920,5
53922,5
53923,5
53924,5
53925,5
53926,5
53928,5
53929,5
53930,5
53931,5
53932,5
53933,5
53934,4
53935,5
53936,4
53937,5
53939,5
53940,5
53941,5
53943,5
53944,5
53946,5
53948,5
53949,5
53950,4
53951,5
53952,5
53953,5
53954,5
53955,5
53956,5
53959,5
53960,5
53961,5
53962,4
53963,5
53964,5
53965,5
53968,5
53969,5
54001,4
54002,4
54003,4
54004,4
54005,4
54006,4
54007,4
54009,4
54011,4
54013,4
54014,4
54015,4
54016,4
54017,4
54020,4
54021,4
54022,4
54023,4
54024,4
54025,4
54026,4
54027,4
54028,4
54082,4
54101,5
54102,4
54103,4
54104,4
54106,5
54107,5
54110,5
54111,5
54112,5
54113,5
54114,4
54115,5
54119,4
54120,4
54121,4
54123,5
54124,5
54125,4
54126,5
54128,5
54129,5
54130,5
54135,5
54136,5
54137,5
54138,4
54139,5
54140,5
54141,5
54143,5
54149,4
54150,4
54151,4
54152,5
54153,5
54154,5
54155,5
54156,4
54157,5
54159,5
54161,5
54162,5
54165,5
54166,5
54169,5
54170,5
54171,5
54173,5
54174,5
54175,4
54177,4
54180,5
54201,5
54202,5
54204,5
54205,5
54207,5
54208,5
54209,5
54210,5
54211,5
54212,5
54213,5
54214,5
54215,5
54216,5
54217,5
54220,5
54227,5
54228,5
54229,5
54230,5
54232,5
54234,5
54235,5
54240,5
54241,5
54245,5
54246,6
54247,5
54301,5
54302,5
54303,5
54304,5
54311,5
54313,5
54401,4
54403,4
54405,4
54406,5
54407,5
54408,4
54409,4
54410,4
54411,4
54412,4
54413,4
54414,4
54416,4
54417,4
54418,4
54420,4
54421,4
54422,4
54423,4
54424,4
54425,4
54426,4
54427,4
54428,4
54430,4
54433,4
54435,4
54436,4
54437,4
54440,4
54441,4
54442,4
54443,4
54446,4
54447,4
54448,4
54449,4
54451,4
54452,4
54454,4
54455,5
54456,4
54457,4
54459,4
54460,4
54462,4
54463,4
54465,4
54466,4
54467,4
54469,4
54470,4
54471,4
54473,4
54474,5
54475,4
54476,4
54479,4
54480,4
54481,5
54484,4
54485,4
54486,5
54487,4
54488,4
54489,4
54490,4
54491,4
54493,4
54494,4
54495,4
54498,4
54499,4
54501,4
54511,4
54512,4
54513,4
54514,4
54515,4
54517,4
54519,4
54520,4
54521,4
54524,4
54525,4
54526,4
54527,4
54529,4
54530,4
54531,4
54534,4
54536,4
54537,4
54538,4
54539,4
54540,4
54541,4
54542,4
54543,4
54545,4
54546,4
54547,4
54548,4
54550,4
54552,4
54554,4
54555,4
54556,4
54557,4
54558,4
54559,4
54560,4
54561,4
54562,4
54563,4
54564,4
54565,4
54566,4
54568,4
54601,5
54603,5
54610,4
54611,4
54612,4
54613,4
54614,4
54615,4
54616,4
54618,4
54619,5
54621,5
54622,4
54623,5
54624,5
54625,4
54626,5
54627,4
54628,5
54629,4
54630,4
54631,5
54632,5
54634,4
54635,4
54636,5
54637,4
54638,5
54639,4
54642,4
54644,4
54645,5
54646,4
54648,5
54650,5
54651,4
54652,5
54653,5
54654,5
54655,5
54656,4
54657,5
54658,5
54659,4
54660,4
54661,5
54664,5
54665,5
54666,4
54667,5
54669,5
54670,5
54701,4
54703,4
54720,4
54721,4
54722,4
54723,4
54724,4
54725,4
54726,4
54727,4
54728,4
54729,4
54730,4
54731,4
54732,4
54733,4
54734,4
54736,4
54737,4
54738,4
54739,4
54740,4
54741,4
54742,4
54745,4
54746,4
54747,4
54748,4
54749,4
54750,4
54751,4
54754,4
54755,4
54756,4
54757,4
54758,4
54759,4
54760,4
54761,4
54762,4
54763,4
54766,4
54767,4
54768,4
54769,4
54770,4
54771,4
54772,4
54773,4
54801,4
54805,4
54806,5
54810,4
54812,4
54813,4
54814,5
54817,4
54819,4
54820,4
54821,4
54822,4
54824,4
54826,4
54827,4
54828,4
54829,4
54830,4
54832,4
54835,4
54836,4
54837,4
54838,4
54839,4
54840,4
54841,4
54842,4
54843,4
54844,4
54845,4
54846,4
54847,4
54848,4
54849,4
54850,5
54853,4
54854,4
54855,4
54856,4
54857,4
54858,4
54859,4
54861,5
54862,4
54864,4
54865,5
54867,4
54868,4
54870,4
54871,4
54872,4
54873,4
54874,4
54875,4
54876,4
54880,4
54888,4
54889,4
54891,4
54893,4
54895,4
54896,4
54901,5
54902,5
54904,5
54909,4
54911,5
54913,5
54914,5
54915,5
54921,4
54922,5
54923,5
54927,5
54928,5
54929,5
54930,4
54932,5
54933,5
54935,5
54937,5
54940,5
54941,5
54942,5
54943,4
54944,5
54945,5
54947,5
54948,5
54949,5
54950,5
54952,5
54956,5
54960,5
54961,5
54962,5
54963,5
54964,5
54965,5
54966,4
54967,5
54968,5
54970,5
54971,5
54974,5
54976,5
54977,5
54978,5
54979,5
54980,5
54981,5
54982,5
54983,5
54984,5
54985,5
54986,5
55001,5
55003,5
55005,4
55006,4
55007,4
55008,4
55009,4
55010,4
55011,4
55012,4
55013,4
55014,5
55016,5
55017,4
55018,4
55019,4
55020,4
55021,4
55024,5
55025,4
55026,4
55027,4
55030,4
55031,4
55032,4
55033,5
55036,4
55037,4
55038,4
55040,4
55041,4
55042,5
55043,5
55044,4
55045,4
55046,4
55047,4
55049,4
55051,4
55052,4
55053,4
55055,5
55056,4
55057,4
55060,4
55063,4
55065,4
55066,4
55068,5
55069,4
55070,4
55071,5
55072,4
55073,4
55074,4
55075,5
55076,5
55077,5
55079,4
55080,4
55082,4
55084,4
55085,5
55087,4
55088,4
55089,4
55092,4
55101,5
55102,5
55103,5
55104,5
55105,5
55106,5
55107,5
55108,5
55109,5
55110,5
55112,5
55113,5
55114,5
55115,5
55116,5
55117,5
55118,5
55119,5
55120,5
55121,5
55122,5
55123,5
55124,5
55125,5
55126,5
55127,5
55128,5
55129,5
55150,5
55301,4
55302,4
55303,4
55304,4
55305,5
55306,5
55307,4
55308,4
55309,4
55310,4
55311,5
55312,4
55313,4
55314,4
55315,4
55316,5
55317,5
55318,4
55319,4
55320,4
55321,4
55322,4
55324,4
55325,4
55327,4
55328,4
55329,4
55330,4
55331,5
55332,4
55333,4
55334,4
55335,4
55336,4
55337,5
55338,4
55339,4
55340,4
55341,4
55342,4
55343,5
55344,5
55345,5
55346,5
55347,5
55349,4
55350,4
55352,4
55353,4
55354,4
55355,4
55356,4
55357,4
55358,4
55359,4
55360,4
55362,4
55363,4
55364,4
55367,4
55368,4
55369,5
55370,4
55371,4
55372,4
55373,4
55374,4
55375,4
55376,4
55378,5
55379,5
55381,4
55382,4
55384,4
55385,4
55386,4
55387,4
55388,4
55389,4
55390,4
55391,5
55395,4
55396,4
55397,4
55398,4
55401,5
55403,5
55404,5
55405,5
55406,5
55407,5
55408,5
55409,5
55410,5
55411,5
55412,5
55413,5
55414,5
55415,5
55416,5
55417,5
55418,5
55419,5
55420,5
55421,5
55422,5
55423,5
55424,5
55425,5
55426,5
55427,5
55428,5
55429,5
55430,5
55431,5
55432,5
55433,5
55434,5
55435,5
55436,5
55437,5
55438,5
55439,5
55441,5
55442,5
55443,5
55444,5
55445,5
55446,5
55447,5
55448,5
55449,5
55450,5
55454,5
55455,5
55601,4
55602,3
55603,4
55604,3
55605,4
55606,4
55607,3
55609,4
55612,3
55613,4
55614,4
55615,3
55616,3
55702,4
55703,3
55704,4
55705,3
55706,3
55707,4
55708,3
55709,3
55710,3
55711,4
55712,4
55713,3
55716,4
55717,4
55718,4
55719,3
55720,4
55721,4
55722,4
55723,3
55724,3
55725,3
55726,4
55731,3
55732,3
55733,4
55734,3
55735,4
55736,4
55738,3
55741,3
55742,4
55744,4
55746,3
55748,4
55749,4
55750,3
55751,3
55752,4
55753,4
55756,4
55757,4
55758,3
55760,4
55763,3
55764,4
55765,3
55767,4
55768,3
55769,3
55771,3
55775,4
55779,4
55780,4
55781,3
55782,3
55783,4
55784,4
55785,4
55786,4
55787,4
55790,3
55792,3
55793,4
55795,4
55796,3
55797,4
55798,4
55802,5
55803,4
55804,4
55805,4
55806,4
55807,4
55808,4
55810,4
55811,4
55812,4
55901,4
55902,4
55904,4
55906,4
55909,4
55910,4
55912,4
55917,5
55918,4
55919,5
55920,4
55921,5
55922,4
55923,4
55924,5
55925,5
55926,4
55927,4
55929,4
55931,5
55932,4
55933,4
55934,4
55935,4
55936,4
55939,4
55940,5
55941,5
55943,5
55944,4
55945,4
55946,4
55947,5
55949,4
55950,4
55951,4
55952,4
55953,5
55954,4
55955,4
55956,4
55957,4
55959,4
55960,4
55961,4
55962,4
55963,4
55964,4
55965,4
55967,4
55969,4
55970,4
55971,4
55972,4
55973,5
55974,5
55975,4
55976,4
55977,4
55979,4
55981,4
55982,4
55983,4
55985,4
55987,5
55988,5
55990,4
55991,4
55992,4
56001,5
56003,5
56007,5
56009,5
56010,5
56011,4
56013,5
56014,5
56016,5
56017,5
56019,5
56021,5
56023,5
56024,5
56025,5
56026,4
56027,5
56028,5
56029,5
56031,5
56032,5
56033,5
56034,5
56035,4
56036,5
56037,5
56039,5
56041,5
56042,5
56043,5
56044,4
56045,4
56048,5
56050,5
56051,5
56052,4
56054,4
56055,5
56056,5
56057,4
56058,4
56060,5
56062,5
56063,5
56065,5
56068,5
56069,4
56071,4
56072,4
56073,5
56074,5
56075,5
56078,5
56080,5
56081,5
56082,4
56083,5
56085,5
56087,5
56088,5
56089,5
56090,5
56091,5
56093,4
56096,4
56097,4
56098,5
56101,5
56110,5
56111,5
56113,5
56114,5
56115,5
56116,5
56117,4
56118,5
56119,5
56120,5
56121,5
56122,5
56123,5
56127,5
56128,4
56129,5
56131,5
56132,5
56134,4
56136,4
56137,5
56138,5
56139,4
56140,4
56141,5
56142,4
56143,5
56144,4
56145,5
56147,5
56149,4
56150,5
56151,5
56152,5
56153,4
56155,5
56156,5
56157,5
56158,5
56159,5
56160,5
56161,5
56162,5
56164,4
56165,5
56166,5
56167,5
56168,5
56169,5
56170,4
56171,5
56172,5
56173,5
56174,5
56175,5
56176,5
56178,4
56180,5
56181,5
56183,5
56185,5
56186,4
56187,5
56201,4
56207,4
56208,4
56209,4
56211,4
56212,4
56214,4
56215,4
56216,4
56218,4
56220,4
56221,4
56222,4
56223,4
56224,5
56225,4
56226,4
56227,4
56228,4
56229,5
56230,4
56231,4
56232,4
56235,4
56236,4
56237,4
56239,5
56240,4
56241,4
56243,4
56244,4
56245,4
56248,4
56249,4
56251,4
56252,4
56253,4
56255,5
56256,4
56257,4
56258,5
56260,4
56262,4
56263,5
56264,5
56265,4
56266,5
56267,4
56270,4
56271,4
56273,4
56274,4
56276,4
56277,4
56278,4
56279,4
56280,5
56281,4
56282,4
56283,5
56284,4
56285,4
56287,4
56288,4
56289,4
56291,5
56292,4
56293,4
56294,4
56295,4
56296,4
56297,4
56301,4
56303,4
56304,4
56307,4
56308,4
56309,4
56310,4
56311,4
56312,4
56313,4
56314,4
56315,4
56316,4
56318,4
56319,4
56320,4
56323,4
56324,4
56326,4
56327,4
56328,4
56329,4
56330,4
56331,4
56332,4
56334,4
56335,4
56336,4
56338,4
56339,4
56340,4
56342,4
56343,4
56345,4
56347,4
56349,4
56350,4
56352,4
56353,4
56354,4
56355,4
56356,4
56357,4
56358,4
56359,4
56360,4
56361,4
56362,4
56364,4
56367,4
56368,4
56369,4
56371,4
56373,4
56374,4
56375,4
56376,4
56377,4
56378,4
56379,4
56381,4
56382,4
56384,4
56385,4
56386,4
56387,4
56401,4
56425,4
56431,4
56433,4
56434,4
56435,4
56436,4
56437,4
56438,4
56440,4
56441,4
56442,4
56443,4
56444,4
56446,4
56447,4
56448,4
56449,4
56450,4
56452,4
56453,4
56455,4
56456,4
56458,3
56461,3
56464,4
56465,4
56466,4
56467,3
56468,4
56469,4
56470,3
56472,4
56473,4
56474,4
56475,4
56477,4
56479,4
56481,4
56482,4
56484,4
56501,4
56510,4
56511,4
56514,4
56515,4
56516,4
56517,4
56518,4
56519,4
56520,4
56521,4
56522,4
56523,4
56524,4
56525,4
56527,4
56528,4
56529,4
56531,4
56533,4
56534,4
56535,3
56536,4
56537,4
56540,4
56542,3
56543,4
56544,4
56545,4
56546,4
56547,4
56548,4
56549,4
56550,4
56551,4
56552,4
56553,4
56554,4
56556,3
56557,4
56560,4
56565,4
56566,3
56567,4
56568,4
56569,4
56570,3
56571,4
56572,4
56573,4
56574,4
56575,3
56576,4
56578,4
56579,4
56580,4
56581,4
56583,4
56584,4
56585,4
56586,4
56587,4
56588,4
56589,4
56590,4
56592,3
56594,4
56601,3
56621,3
56623,3
56626,3
56627,3
56628,3
56629,3
56630,3
56633,3
56634,3
56636,3
56637,3
56639,3
56641,3
56644,3
56646,3
56647,3
56649,3
56650,3
56651,3
56652,3
56653,3
56654,3
56655,4
56657,3
56659,3
56660,3
56661,3
56662,4
56663,3
56666,3
56667,3
56669,3
56670,3
56671,3
56672,3
56673,3
56676,3
56678,3
56680,3
56681,3
56683,3
56684,3
56685,3
56686,3
56687,3
56688,3
56701,4
56710,4
56711,3
56713,4
56714,3
56715,3
56716,4
56720,4
56721,4
56722,4
56723,4
56724,3
56725,3
56726,3
56727,3
56728,3
56729,3
56731,3
56732,3
56733,4
56734,3
56735,3
56736,4
56737,3
56738,3
56742,3
56744,4
56748,3
56750,3
56751,3
56754,3
56755,3
56756,3
56757,4
56758,3
56759,3
56760,3
56761,3
56762,4
56763,3
60002,5
60004,6
60005,6
60007,6
60008,6
60010,5
60012,5
60013,5
60014,5
60015,6
60016,6
60018,6
60020,5
60021,5
60022,6
60025,6
60029,6
60030,5
60031,6
60033,5
60034,5
60035,6
60040,6
60041,5
60042,5
60043,6
60044,6
60045,6
60046,5
60047,5
60048,6
60050,5
60053,6
60056,6
60060,5
60061,6
60062,6
60064,6
60067,5
60068,6
60069,6
60070,6
60071,5
60072,5
60073,5
60074,5
60076,6
60077,6
60081,5
60083,5
60084,5
60085,6
60087,6
60088,6
60089,6
60090,6
60091,6
60093,6
60096,6
60097,5
60098,5
60099,6
60101,6
60102,5
60103,5
60104,6
60106,6
60107,5
60108,5
60109,5
60110,5
60111,5
60112,5
60113,5
60115,5
60118,5
60119,5
60120,5
60123,5
60126,6
60129,5
60130,6
60131,6
60134,5
60135,5
60136,5
60137,5
60139,5
60140,5
60141,6
60142,5
60143,6
60145,5
60146,5
60148,6
60150,5
60151,5
60152,5
60153,6
60154,6
60155,6
60157,5
60160,6
60162,6
60163,6
60164,6
60165,6
60171,6
60172,5
60173,5
60174,5
60175,5
60176,6
60177,5
60178,5
60180,5
60181,6
60184,5
60185,5
60187,5
60188,5
60190,5
60191,6
60192,5
60193,5
60194,5
60195,5
60201,6
60202,6
60203,6
60302,6
60304,6
60305,6
60401,6
60402,6
60406,6
60407,5
60408,5
60409,6
60410,5
60411,6
60415,6
60416,5
60417,6
60419,6
60420,5
60421,6
60422,6
60423,6
60424,5
60425,6
60426,6
60429,6
60430,6
60431,5
60432,6
60433,6
60435,6
60436,6
60437,5
60438,6
60439,6
60440,6
60441,6
60442,6
60443,6
60444,5
60445,6
60446,6
60447,5
60448,6
60449,6
60450,5
60451,6
60452,6
60453,6
60455,6
60456,6
60457,6
60458,6
60459,6
60460,6
60461,6
60462,6
60463,6
60464,6
60465,6
60466,6
60467,6
60468,6
60469,6
60470,5
60471,6
60472,6
60473,6
60474,5
60475,6
60476,6
60477,6
60478,6
60479,5
60480,6
60481,5
60482,6
60490,6
60501,6
60504,5
60505,5
60506,5
60510,5
60511,5
60512,5
60513,6
60514,6
60515,6
60516,5
60517,6
60518,5
60519,5
60520,5
60521,6
60523,6
60525,6
60526,6
60530,5
60531,5
60532,5
60534,6
60537,5
60538,5
60539,5
60540,5
60541,5
60542,5
60543,5
60544,5
60545,5
60546,6
60548,5
60549,5
60550,5
60551,5
60552,5
60553,5
60554,5
60555,5
60556,5
60557,5
60558,6
60559,6
60560,5
60561,6
60563,5
60564,5
60565,6
60601,6
60602,6
60605,6
60607,6
60608,6
60609,6
60610,6
60611,6
60612,6
60613,6
60614,6
60615,6
60616,6
60617,6
60618,6
60619,6
60620,6
60621,6
60622,6
60623,6
60624,6
60625,6
60626,6
60628,6
60629,6
60630,6
60631,6
60632,6
60633,6
60634,6
60636,6
60637,6
60638,6
60639,6
60640,6
60641,6
60643,6
60644,6
60645,6
60646,6
60647,6
60649,6
60651,6
60652,6
60653,6
60654,6
60655,6
60656,6
60657,6
60659,6
60660,6
60661,6
60706,6
60707,6
60712,6
60714,6
60803,6
60804,6
60805,6
60827,6
60901,5
60910,5
60911,5
60912,5
60913,5
60914,5
60915,5
60917,5
60918,6
60919,5
60920,5
60921,6
60922,5
60924,6
60926,6
60927,5
60928,5
60929,5
60930,5
60931,5
60932,6
60933,6
60934,5
60935,5
60936,6
60938,5
60940,5
60941,5
60942,6
60945,5
60946,5
60948,6
60949,6
60950,5
60951,5
60952,6
60953,6
60954,5
60955,5
60957,6
60959,6
